model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
dlinear,42.0,O3,24,23.13874626159668,14.280045509338379,0.11247040165492683,72.90869140625,540
dlinear,42.0,O3,72,24.816612243652344,14.965255737304688,-0.031680690606618045,77.01806640625,540
dlinear,42.0,CO,6,0.4918406903743744,0.28636687994003296,0.1812870519221813,35.1556282043457,540
dlinear,42.0,CO,24,0.7592060565948486,0.5745362639427185,-0.06365863316731546,42.402076721191406,540
dlinear,42.0,CO,72,0.77132248878479,0.5711790919303894,-0.09803708052025217,43.217811584472656,540
dlinear,42.0,SO2,6,3.0008044242858887,2.148526906967163,0.22600129188673834,22.602571487426758,540
dlinear,42.0,SO2,24,4.252633571624756,2.9047133922576904,0.47593774404382405,23.51007843017578,540
dlinear,42.0,SO2,72,4.867432117462158,3.219395399093628,0.29662765780613176,27.009090423583984,540
dlinear,43.0,PM2.5,6,22.58975601196289,17.473196029663086,0.14336835562700356,49.110904693603516,540
dlinear,43.0,PM2.5,24,25.250646591186523,20.727724075317383,-0.12499647725244478,49.333740234375,540
dlinear,43.0,PM2.5,72,28.31918716430664,22.974218368530273,-0.40291647120064167,54.09162139892578,540
dlinear,43.0,PM10,6,58.51617431640625,38.40040588378906,0.2446604149852034,39.627532958984375,540
dlinear,43.0,PM10,24,80.08393859863281,56.88201904296875,0.12943751693612815,44.685508728027344,540
dlinear,43.0,PM10,72,103.8518295288086,83.77334594726562,-0.4696114026932152,61.34890365600586,540
dlinear,43.0,NO2,6,9.224804878234863,6.9835100173950195,0.23072139783361323,27.988811492919922,540
dlinear,43.0,NO2,24,15.442642211914062,12.055848121643066,0.1423108655500419,32.622501373291016,540
dlinear,43.0,NO2,72,17.76740264892578,14.660322189331055,-0.1460489653183774,38.463626861572266,540
dlinear,43.0,O3,6,23.16034507751465,11.984289169311523,0.06809151485440379,75.36097717285156,540
dlinear,43.0,O3,24,24.268898010253906,13.917328834533691,0.023654981074230808,75.78716278076172,540
dlinear,43.0,O3,72,24.905988693237305,15.117817878723145,-0.03912513958584185,78.62931060791016,540
dlinear,43.0,CO,6,0.49317604303359985,0.2882504463195801,0.17683532234634358,32.93596649169922,540
dlinear,43.0,CO,24,0.758299708366394,0.5794703960418701,-0.06112044325401822,42.797813415527344,540
dlinear,43.0,CO,72,0.8445451855659485,0.6905542612075806,-0.31640895212776177,49.468441009521484,540
dlinear,43.0,SO2,6,3.1345374584198,2.3802599906921387,0.15547641607209073,24.74656867980957,540
dlinear,43.0,SO2,24,4.155936241149902,2.857448101043701,0.49949926963064806,23.42020034790039,540
dlinear,43.0,SO2,72,4.728837013244629,3.2991349697113037,0.33611296161952486,26.60118293762207,540
dlinear,44.0,PM2.5,6,21.758729934692383,16.005887985229492,0.2052361685449462,45.438995361328125,540
dlinear,44.0,PM2.5,24,33.837623596191406,29.492340087890625,-1.0202536541613552,61.94843673706055,540
dlinear,44.0,PM2.5,72,27.458492279052734,22.217531204223633,-0.31893566193181644,53.11546325683594,540
dlinear,44.0,PM10,6,55.1633415222168,37.139862060546875,0.3287388686412607,40.42262268066406,540
dlinear,44.0,PM10,24,87.00755310058594,66.54764556884766,-0.027597530731374276,51.450347900390625,540
dlinear,44.0,PM10,72,112.21377563476562,94.6055908203125,-0.7157996986342401,66.67074584960938,540
dlinear,44.0,NO2,6,9.003188133239746,6.888611316680908,0.2672396937327909,28.09644889831543,540
dlinear,44.0,NO2,24,15.590532302856445,12.008033752441406,0.1258044897824958,32.4112434387207,540
dlinear,44.0,NO2,72,17.471330642700195,14.166861534118652,-0.10817203883148396,37.14451599121094,540
dlinear,44.0,O3,6,22.723175048828125,12.24402141571045,0.10294053774498113,75.06452941894531,540
dlinear,44.0,O3,24,24.397241592407227,14.341115951538086,0.013301040363302596,74.40473175048828,540
dlinear,44.0,O3,72,24.65559959411621,14.553153038024902,-0.01833677367981279,75.45712280273438,540
dlinear,44.0,CO,6,0.5282866954803467,0.33137941360473633,0.055456022554154716,36.316810607910156,540
dlinear,44.0,CO,24,0.7535432577133179,0.5591968894004822,-0.047850480194286504,41.794246673583984,540
dlinear,44.0,CO,72,0.827481746673584,0.6636906266212463,-0.26375207669437817,47.715091705322266,540
